3	1	1	1	1	1	1	3.328	0.726	0.61	0.456	0.341
3	4	1	1	1	1	1	3.988	0.922	1.152	0.959	0.688
3	5	1	1	1	1	1	4.106	0.958	1.386	0.263	0.299
3	2	1	1	1	1	1	4.816	0.267	1.229	0.299	0.575
3	2	1	1	1	1	1	3.637	0.264	0.922	0.223	0.223
3	1	1	1	1	1	1	8.058	3.177	1.039	0.532	0.381
3	3	1	1	1	1	1	4.1	0.38	1.194	0.963	0.496
3	2	1	1	1	1	1	2.592	0.571	0.419	0.532	0.308
3	2	1	1	1	1	1	3.249	0.224	0.421	1.387	0.339
3	4	1	1	1	1	1	2.32	0.263	0.923	5.803	0.57
3	5	1	1	1	1	1	2.246	0.536	0.496	1.426	0.303
3	4	1	1	1	1	1	1.851	0.772	0.419	0.61	0.416
3	5	1	1	1	1	1	4.377	1.115	0.843	0.959	0.959
3	3	1	1	1	1	1	3.28	0.532	0.998	0.687	0.883
3	4	1	1	1	1	1	3.516	0.379	0.766	0.765	0.423
3	2	1	1	1	1	1	6.304	1.697	0.846	0.456	0.183
4	4	1	1	0	0	1	3.116	0.881	6.345	0.998	0.726
4	1	1	1	1	0	1	1.85	0.882	3.366	6.188	0.534
4	4	1	1	1	1	1	1.815	2.471	0.886	6.15	0.69
4	1	1	1	1	1	1	1.779	1.694	1.887	3.129	0.922
4	3	1	1	1	1	1	2.051	0.727	1.821	0.611	1.038
4	2	1	0	1	1	1	1.589	0.494	1.231	9.95	3.052
4	2	1	1	1	1	1	1.469	0.303	0.38	0.379	0.303
4	5	1	1	1	1	0	3.301	1.66	0.571	0.535	7.896
4	1	1	1	0	1	1	1.862	0.456	4.175	0.803	0.494
4	1	1	1	1	0	0	1.554	0.224	0.34	20.723	0.108
4	3	1	1	1	1	1	1.63	0.379	0.416	0.379	0.339
4	3	1	1	1	1	1	1.981	0.419	0.61	0.611	0.651
4	5	1	1	1	1	1	1.756	0.419	0.766	0.611	0.536
4	2	1	1	1	1	1	2.253	0.38	1.037	0.999	0.068
4	3	1	1	1	1	1	3.747	2.085	1.659	5.504	0.184
4	2	1	1	1	1	1	2.065	0.571	6.734	0.148	0.3
4	1	1	1	1	1	1	2.529	0.495	0.379	0.495	4.488
4	2	1	1	1	0	0	2.03	1.077	4.913	5.378	0.068
4	5	1	1	1	1	1	1.41	0.418	1.268	0.354	0.228
4	4	1	1	1	1	1	1.681	0.227	0.611	0.148	0.767
4	1	1	1	1	1	1	1.64	0.691	0.456	0.42	0.34
4	1	1	1	0	0	1	2.609	0.772	5.457	1.656	0.415
4	5	1	1	1	1	1	2.032	0.339	0.379	0.843	0.455
4	3	1	1	1	1	1	1.913	0.38	0.224	0.339	0.263
4	1	0	0	0	1	1	2.648	2.626	5.921	0.999	0.535
4	2	1	1	1	1	1	2.219	0.303	0.85	0.26	0.183
4	4	1	1	1	1	1	2.528	0.693	0.42	0.312	0.303
4	1	1	1	1	1	1	2.298	0.339	1.386	6.501	0.108
4	4	1	1	1	0	0	2.269	0.571	3.519	2.667	0.263
4	4	1	1	1	1	1	2.101	0.419	0.3	0.299	0.223
4	3	0	0	1	1	1	23.99	0.455	0.264	0.148	0.184
4	5	1	1	1	1	1	1.559	0.303	0.228	0.223	0.806
4	4	0	0	1	1	1	7.716	0.345	0.612	3.169	1.074
4	5	1	1	1	1	1	1.75	3.364	1.114	0.649	2.005
4	5	1	1	1	1	1	1.476	0.224	0.765	0.303	0.533
4	3	1	1	1	1	1	1.935	0.183	0.962	0.727	2.743
4	5	1	1	1	1	1	1.592	0.728	0.651	0.959	0.381
4	3	1	1	1	1	0	2.88	1.114	0.652	1.504	3.283
4	5	1	1	1	1	1	1.858	0.767	2.355	2.087	0.303
4	2	1	0	1	1	0	1.933	0.299	0.313	0.339	2.122
4	1	1	1	1	1	1	1.854	0.379	0.457	0.379	0.419
4	3	1	1	1	1	0	2.163	0.419	0.743	2.044	7.004
4	5	1	1	1	1	1	1.56	0.534	1.58	0.777	0.263
4	1	1	1	1	1	1	1.697	0.535	0.574	0.611	0.572
4	4	0	0	0	1	1	6.463	0.532	7.469	0.571	0.3
4	2	1	1	1	1	1	2.045	0.495	0.495	0.882	0.302
4	2	1	1	1	1	1	1.696	0.503	1.232	0.223	0.34
4	4	1	1	1	1	1	2.238	0.302	0.653	0.456	0.184
